,0,1,2,3,4,5,6,7,8
38843,52,-4,87,0,52,0,35,35,0
38844,41,0,81,1,38,-8,40,42,2
38845,37,0,77,5,36,-8,40,41,2
38846,50,1,78,-3,50,0,28,29,0
38847,55,3,87,-6,54,0,32,33,2
38848,41,4,77,0,38,-25,36,39,2
38849,37,0,95,0,28,4,58,67,8
38850,45,-2,76,0,44,0,31,32,0
38851,37,0,77,0,2,-20,40,74,34
38852,38,1,79,0,38,23,41,40,0
38853,56,0,84,0,56,5,28,27,0
38854,45,-4,88,0,44,-14,42,44,2
38855,45,0,84,0,46,19,38,37,0
38856,79,0,84,0,-42,-24,4,128,124
38857,54,2,78,0,54,0,24,24,0
38858,37,0,93,0,12,26,56,81,24
38859,50,3,78,-5,50,0,29,29,0
38860,50,3,81,0,50,0,31,32,2
38861,37,0,81,4,36,0,44,45,0
38862,49,0,86,0,46,-15,38,40,2
38863,37,0,80,5,2,0,43,77,34
38864,43,-1,81,0,42,-5,38,40,2
38865,82,0,86,0,-10,29,3,96,92
38866,48,0,84,-7,46,0,36,37,2
38867,46,0,86,1,44,-19,41,42,2
38868,54,0,88,-7,54,0,35,34,0
38869,45,-2,82,-1,44,-21,37,38,2
38870,49,1,84,0,46,-3,36,38,2
38871,53,1,86,-3,54,3,32,32,0
38872,55,0,82,1,54,1,26,28,2
38873,38,-3,76,-1,38,0,37,37,0
38874,77,-4,81,0,-40,91,4,123,118
38875,37,0,96,0,30,8,59,65,6
38876,37,0,95,-3,16,3,58,79,22
38877,40,0,80,-4,38,0,40,41,2
38878,37,0,76,1,36,0,39,39,0
38879,46,4,107,-2,46,1,61,60,0
38880,105,3,106,1,72,5,1,33,32
38881,37,0,77,0,2,-21,40,74,34
38882,53,0,87,-4,52,-7,34,35,2
38883,49,4,106,0,50,10,56,57,0
38884,44,2,86,0,42,-20,42,44,2
38885,37,1,79,0,34,6,41,45,4
38886,81,4,85,8,-24,0,4,111,106
38887,45,-5,76,0,46,12,31,30,0
38888,37,0,93,5,26,4,55,67,12
38889,46,0,84,2,46,0,38,37,0
38890,37,0,77,5,36,-14,39,41,2
38891,51,0,84,0,50,-15,33,35,2
38892,49,0,106,0,50,1,56,57,0
38893,59,0,86,-6,60,19,27,26,0
38894,53,0,102,0,52,-27,49,50,2
38895,37,0,77,2,-2,0,39,79,40
38896,42,-4,77,0,42,0,35,35,0
38897,46,3,77,0,46,0,31,30,0
38898,44,0,77,-1,42,-16,33,35,2
38899,47,2,81,-2,46,0,34,34,0
38900,37,0,80,0,20,7,43,59,16
38901,43,0,81,0,44,30,37,37,0
38902,49,2,82,0,46,-15,33,35,2
38903,39,-4,106,0,38,0,66,67,0
38904,41,1,77,0,38,-26,36,38,2
38905,78,1,83,1,-42,-22,4,126,122
38906,51,0,91,0,50,-3,40,42,2
38907,51,0,88,0,50,-19,37,39,2
38908,38,1,77,0,38,5,39,38,0
38909,37,0,78,0,10,-8,41,68,26
38910,37,0,76,0,24,-30,39,53,14
38911,44,0,82,0,42,-26,38,41,2
38912,51,0,81,0,50,-30,29,32,2
38913,57,2,84,0,56,0,28,28,0
38914,44,0,88,6,44,0,44,44,0
38915,37,5,77,0,0,0,40,77,36
38916,59,1,86,2,60,21,28,27,0
38917,107,-2,108,0,70,0,1,38,36
38918,85,0,88,-1,6,23,3,83,80
38919,37,0,76,0,36,-10,38,39,2
38920,37,0,75,-3,34,0,38,41,2
38921,57,-3,92,0,56,0,35,35,0
38922,37,3,81,0,36,-3,43,44,2
38923,53,-1,87,0,52,-17,34,35,2
38924,44,-1,80,-4,44,0,36,36,0
38925,37,0,79,2,36,0,42,43,0
38926,37,0,77,0,36,-13,40,41,2
38927,48,0,81,-6,46,0,33,35,2
38928,37,0,76,-3,24,8,39,52,14
38929,37,0,82,-1,36,-1,45,46,2
38930,44,0,81,0,42,-7,38,40,2
38931,41,0,75,0,42,0,34,34,0
38932,37,0,94,0,16,5,57,79,22
38933,80,0,84,8,-24,8,4,110,106
38934,79,0,83,0,-40,-10,4,125,120
38935,56,0,95,0,54,-31,39,41,2
38936,41,2,83,0,42,10,42,42,0
38937,37,0,82,0,-4,-12,45,87,42
38938,37,0,78,0,0,-8,41,78,36
38939,41,2,97,0,38,-26,55,58,2
38940,72,3,76,7,-40,29,4,117,114
38941,48,0,95,0,46,-4,47,49,2
38942,55,3,90,-7,54,0,36,36,0
38943,37,0,76,-6,28,-4,39,47,8
38944,57,0,87,5,56,0,30,30,0
38945,49,0,86,0,50,50,37,37,0
38946,45,0,82,0,46,21,37,35,0
38947,44,1,79,0,44,23,35,35,0
38948,46,-3,75,0,46,0,29,28,0
38949,37,0,78,0,-2,3,41,81,40
38950,56,-2,97,0,54,6,41,42,2
38951,49,0,88,3,50,16,39,39,0
38952,41,0,77,1,42,0,36,35,0
38953,55,-4,91,0,56,19,35,34,0
38954,38,3,76,0,38,7,38,37,0
38955,41,0,79,0,38,-25,38,41,2
38956,51,0,82,1,50,-16,31,33,2
38957,56,0,97,0,56,4,40,40,0
38958,52,1,102,0,52,0,50,51,0
38959,48,0,82,0,50,27,34,33,0
38960,56,1,82,-7,56,0,26,25,0
38961,42,-3,77,0,42,0,35,36,0
38962,37,0,77,0,28,24,40,48,8
38963,43,0,87,1,44,29,44,43,0
38964,37,0,90,-1,36,0,52,53,2
38965,37,0,97,-3,18,-4,60,79,18
38966,53,0,86,0,54,8,32,32,0
38967,37,0,93,0,12,10,56,81,24
38968,50,2,96,2,50,0,46,47,0
38969,54,0,103,2,54,0,49,49,0
38970,45,0,86,2,46,31,41,40,0
38971,84,0,87,0,0,2,3,87,84
38972,37,0,106,0,36,4,68,69,2
38973,51,0,83,0,50,-11,32,33,2
38974,49,1,83,0,46,-5,34,37,2
38975,37,0,76,-1,30,8,39,45,6
38976,41,0,81,0,42,0,40,40,0
38977,55,4,79,0,54,0,24,24,0
38978,52,3,86,0,52,0,34,35,0
38979,41,-5,78,0,42,8,37,37,0
38980,37,0,80,-1,28,19,43,52,8
38981,103,6,104,3,72,5,1,32,30
38982,44,-2,108,0,42,-27,64,66,2
38983,37,0,76,0,38,9,38,37,0
38984,52,0,86,-7,52,0,35,35,0
38985,37,0,77,0,8,-26,40,69,30
38986,55,-2,85,0,54,-5,30,31,2
38987,37,0,104,0,26,-9,66,78,12
38988,56,3,88,0,54,-7,32,33,2
38989,51,2,87,0,50,0,36,38,2
38990,46,-5,85,0,46,0,39,39,0
38991,56,0,86,0,56,23,30,29,0
38992,45,0,77,0,46,15,31,30,0
38993,38,3,76,0,38,14,38,37,0
38994,55,-4,89,0,54,0,34,35,0
38995,53,0,81,1,52,-2,28,30,2
38996,47,-2,84,0,46,0,36,37,0
38997,46,1,81,0,46,8,35,35,0
38998,43,0,86,-6,42,-6,43,45,2
38999,45,0,93,4,44,0,49,50,0
39000,37,0,78,0,20,-7,41,57,16
39001,37,0,79,2,34,9,42,46,4
39002,37,0,79,0,28,17,42,50,8
39003,53,1,81,-7,52,-21,28,30,2
39004,37,0,76,-3,34,25,39,42,2
39005,39,-1,86,0,38,0,46,47,0
39006,56,3,81,0,54,-10,25,27,2
39007,56,-1,86,0,56,8,31,30,0
39008,37,0,94,0,8,0,57,86,30
39009,48,0,108,1,46,0,59,61,2
39010,45,0,82,-96,44,0,37,38,0
39011,37,0,75,0,28,-28,38,46,8
39012,46,4,79,0,44,-16,33,35,2
39013,37,0,79,6,26,0,42,53,12
39014,37,-1,79,1,16,0,42,63,22
39015,45,5,86,0,44,-6,40,42,2
39016,37,0,104,0,26,-21,67,78,12
39017,52,-2,88,6,52,0,36,37,0
39018,45,-49,77,0,-2,0,32,79,48
39019,46,2,85,4,46,6,39,39,0
39020,55,0,81,0,54,-3,26,27,2
39021,44,0,75,-2,42,-23,31,34,2
39022,44,0,82,-7,44,-2,38,38,0
39023,53,0,104,2,54,6,51,49,0
39024,37,5,79,0,26,0,41,53,12
39025,46,-2,107,0,46,0,61,60,0
39026,47,-14,86,0,46,0,39,39,0
39027,79,0,84,0,-36,-1471,4,120,116
39028,37,-1,77,0,36,-18,40,41,2
39029,49,0,88,0,50,18,39,39,0
39030,42,-2,82,0,42,0,40,41,0
39031,41,0,76,0,38,-11,35,37,2
39032,37,0,97,0,12,24,59,84,24
39033,37,0,78,-5,0,0,41,78,36
39034,37,0,81,0,8,-25,44,73,28
39035,44,-5,77,0,44,5,34,34,0
39036,41,0,86,-1,38,-2,45,47,2
39037,45,0,85,0,44,2,41,41,0
39038,37,0,95,0,8,-25,58,87,30
39039,37,0,78,0,26,30,41,52,12
39040,44,0,80,0,42,-24,36,39,2
39041,54,4,86,0,54,0,33,32,0
39042,37,0,76,0,20,-5,40,55,16
39043,105,5,106,2,72,8,1,33,32
39044,78,-2,83,0,-40,2,4,124,120
39045,37,0,79,0,28,2,42,50,8
39046,51,4,83,0,52,7,31,31,0
39047,44,2,88,0,44,8,45,44,0
39048,45,4,82,0,44,0,37,38,2
39049,86,4,89,0,8,0,3,81,78
39050,37,0,79,0,24,5,42,55,14
39051,41,0,76,0,38,-15,34,37,2
39052,52,-2,80,0,52,0,28,28,0
39053,90,-37,107,0,64,-23,17,42,26
39054,106,-4,108,0,72,11,1,35,34
39055,43,0,81,2,42,0,38,40,2
39056,45,1,83,0,44,0,37,39,2
39057,42,0,81,0,42,66,39,40,0
39058,105,-5,106,0,70,0,1,36,36
39059,37,0,104,5,24,-11,67,81,14
39060,49,2,81,0,50,30,33,32,0
39061,45,-4,87,0,46,13,42,41,0
39062,56,1,82,0,54,-6,26,28,2
39063,53,0,83,0,54,24,30,29,0
39064,43,-3,81,0,44,19,38,37,0
39065,42,-1,86,1,42,0,44,45,2
39066,46,3,83,0,46,0,36,36,0
39067,37,0,79,-1,36,-2,42,43,2
39068,44,1,79,0,44,3,36,35,0
39069,53,0,82,3,52,-20,29,30,2
39070,37,0,80,0,18,-24,43,62,18
39071,50,-1,80,0,50,0,30,31,2
39072,50,0,86,0,50,0,37,37,0
39073,106,6,108,4,72,10,1,35,34
39074,81,0,84,0,-14,26,3,100,96
39075,37,0,77,0,0,-9,40,77,36
39076,84,1,88,0,0,3,3,88,84
39077,77,5,81,4,-40,12,4,123,118
39078,41,0,87,2,38,-1,46,48,2
39079,45,0,81,3,44,0,36,37,0
39080,48,-4,89,0,46,0,41,42,2
39081,84,-4,88,0,6,0,4,83,78
39082,49,0,106,-1,50,14,57,57,0
39083,37,0,77,-1,18,31,40,59,18
39084,62,-2,108,2,60,0,46,49,2
39085,37,0,76,0,36,-7,38,39,2
39086,37,0,84,0,28,-5,47,55,8
39087,44,0,87,-5,44,5,43,43,0
39088,45,5,78,0,44,0,33,34,2
39089,37,0,76,-3,28,1,39,47,8
39090,45,0,86,-4,44,-15,41,42,2
39091,76,0,80,-1,-42,-11,4,124,120
39092,37,0,79,0,12,2,43,66,24
39093,53,0,77,0,54,2,24,23,0
39094,59,-1,84,0,60,13,25,24,0
39095,45,0,84,0,44,-14,38,40,2
39096,37,5,80,0,20,1,43,59,16
39097,37,0,76,0,36,3,38,39,2
39098,37,-1,76,0,36,-6,39,39,0
39099,58,0,84,0,56,0,26,27,2
39100,76,1,80,0,-40,0,4,121,118
39101,47,-4,77,0,46,0,29,30,0
39102,53,5,80,0,54,23,27,26,0
39103,42,5,83,0,42,0,41,42,0
39104,41,-3,82,0,38,-11,41,43,2
39105,82,0,86,0,-22,7,4,109,106
39106,84,0,87,-2,0,0,3,87,84
39107,48,-1,83,0,46,-3,35,37,2
39108,55,5,81,0,54,0,26,26,0
39109,48,2,77,1,46,0,30,31,2
39110,44,-5,87,1,44,0,43,43,0
39111,37,0,80,0,30,-12,43,49,6
39112,37,0,81,0,20,-8,44,60,16
39113,38,0,77,8,38,8,39,38,0
39114,51,-4,90,0,50,-17,39,41,2
39115,45,0,85,0,44,-21,40,41,2
39116,40,2,93,-1,38,0,53,55,2
39117,38,0,77,0,38,12,39,38,0
39118,45,-2,79,0,44,0,34,35,0
39119,37,0,76,0,30,3,39,45,6
39120,56,-2,89,0,56,0,33,32,0
39121,37,0,77,0,26,12,40,51,10
39122,51,2,107,0,50,0,56,58,2
39123,45,-3,76,0,46,9,31,30,0
39124,37,0,77,-1,0,0,41,77,36
39125,85,2,88,0,0,-30,3,88,86
39126,37,0,93,-4,12,0,55,80,24
39127,49,0,79,1,50,3,30,30,0
39128,47,3,85,4,46,0,38,39,0
39129,37,0,76,0,26,-18,39,50,12
39130,46,0,85,-1,46,0,39,39,0
39131,56,-2,86,0,54,-30,31,32,2
39132,37,0,80,0,38,25,43,41,0
39133,50,23,77,0,-22,0,27,101,74
39134,56,0,85,0,56,10,29,28,0
39135,37,4,80,0,36,0,43,44,2
39136,37,0,81,0,28,5,44,52,8
39137,36,-3,83,5,36,0,46,46,0
39138,53,1,86,0,54,11,33,32,0
39139,39,1,81,6,38,0,42,42,0
39140,57,1,81,-6,56,0,24,24,0
39141,41,0,79,0,38,-7,38,40,2
39142,44,0,77,0,42,-18,33,35,2
39143,51,0,81,0,52,11,29,29,0
39144,37,0,76,-2,28,-4,40,48,8
39145,37,2,100,3,28,0,62,71,8
39146,47,0,84,-7,46,0,38,38,0
39147,37,0,77,0,-22,12,40,101,60
39148,46,5,87,0,46,14,41,41,0
39149,45,0,82,2,44,0,37,38,2
39150,53,-1,86,-3,54,-4,32,32,0
39151,61,-2,111,0,60,-24,50,52,2
39152,44,0,81,0,42,-17,38,40,2
39153,38,2,76,0,38,15,38,37,0
39154,49,5,81,0,50,16,33,32,0
39155,49,0,100,-7,46,-25,51,54,2
39156,53,-1,81,0,54,3,28,27,0
39157,41,0,88,0,42,19,48,47,0
39158,56,0,86,0,56,28,30,29,0
39159,41,0,87,-2,38,-1,46,48,2
39160,56,-2,80,0,56,5,24,23,0
39161,79,0,83,0,-38,7,4,122,118
39162,37,0,97,0,24,-7,60,73,14
39163,37,0,76,-1,34,0,39,42,4
39164,53,-1,87,-4,54,2,34,33,0
39165,42,4,86,0,42,0,44,44,0
39166,44,0,76,-6,44,0,31,32,0
39167,47,-1,77,-6,46,-9,31,31,0
39168,41,0,76,-3,42,4,34,34,0
39169,45,-5,100,0,44,0,55,56,0
39170,39,0,77,6,38,0,38,39,0
39171,44,0,86,0,42,-22,43,45,2
39172,51,-1,83,0,50,-4,32,34,2
39173,46,1,88,-7,44,-28,43,44,2
39174,37,0,98,0,30,0,61,67,6
39175,86,4,89,0,2,-8,3,86,84
39176,37,-1,80,0,24,0,43,57,14
39177,37,0,106,-2,28,0,69,78,8
39178,48,2,77,0,46,0,28,30,2
39179,44,-2,77,0,42,-14,33,35,2
39180,44,4,90,0,44,0,45,46,0
39181,41,1,78,0,38,-11,37,39,2
39182,55,0,83,0,54,0,28,28,0
39183,81,0,86,3,-40,3,5,127,122
39184,37,-3,80,0,36,-15,43,44,2
39185,50,2,87,-4,50,0,37,38,2
39186,51,0,86,0,52,25,35,35,0
39187,56,1,87,0,56,20,31,30,0
39188,44,-3,85,0,42,-30,41,44,2
39189,37,0,79,-1,34,0,43,46,2
39190,37,0,91,6,8,1,53,83,30
39191,41,0,78,0,38,-31,37,39,2
39192,51,0,86,0,50,0,35,37,2
39193,37,5,83,3,34,0,45,49,4
39194,55,-3,89,0,54,0,34,35,0
39195,37,2,80,0,20,22,43,59,16
39196,62,2,109,0,62,1,47,47,0
39197,37,0,77,0,-14,-5,40,92,52
39198,51,0,86,0,52,29,36,35,0
39199,41,0,81,5,38,-14,40,42,2
39200,52,0,87,5,52,0,35,35,0
39201,56,2,97,0,56,20,40,40,0
39202,79,0,83,-1,-42,-29,4,126,122
39203,49,-3,78,0,50,0,29,29,0
39204,37,1,76,-1,30,-3,40,45,6
39205,37,0,77,0,34,-7,40,43,2
39206,49,-1,83,0,46,-11,34,36,2
39207,85,0,88,0,6,4,3,83,80
39208,46,1,80,0,44,-12,34,36,2
39209,53,3,85,0,52,-4,32,33,2
39210,46,-4,77,0,46,6,32,31,0
39211,37,0,106,-4,34,1,68,72,4
39212,37,0,77,0,26,4,41,52,10
39213,46,1,77,-1,46,0,31,30,0
39214,37,0,76,0,34,22,39,43,4
39215,37,0,81,0,26,4,44,55,10
39216,37,0,77,5,36,-2,39,41,2
39217,41,0,77,0,42,10,36,36,0
39218,37,0,77,0,8,5,40,69,28
39219,43,-1,82,0,44,26,39,38,0
39220,43,0,83,-7,44,21,39,39,0
39221,37,0,75,0,34,12,38,41,4
39222,49,3,77,0,46,-5,28,30,2
39223,41,0,76,0,42,18,35,34,0
39224,37,0,106,0,34,-10,68,72,4
39225,49,1,88,0,46,-3,40,42,2
39226,45,0,77,0,46,5,32,31,0
39227,54,0,103,1,54,0,49,49,0
39228,87,1,89,0,8,0,2,81,80
39229,37,0,78,0,18,-3,41,60,18
39230,44,0,77,5,44,4,34,34,0
39231,37,-1,105,1,18,0,68,87,18
39232,44,0,90,-6,44,0,46,46,0
39233,46,4,86,0,44,-8,40,42,2
39234,79,1,83,0,-40,9,4,125,120
39235,50,2,102,0,50,0,52,53,0
39236,37,0,81,0,-2,10,44,84,40
39237,46,0,88,-5,46,0,43,42,0
39238,41,0,86,0,38,-9,46,48,2
39239,37,-2,97,0,36,0,61,61,0
39240,37,0,90,0,38,25,52,51,0
39241,40,-4,82,0,38,-1,42,43,2
39242,43,0,83,0,42,-4,40,42,2
39243,76,0,81,0,-42,-3,5,125,120
39244,46,-1,100,2,46,0,54,54,0
39245,41,4,88,0,42,12,47,47,0
39246,37,0,83,0,34,-3,46,49,2
39247,48,-1,81,1,46,0,33,34,2
39248,48,0,88,-6,50,25,40,39,0
39249,53,-2,86,0,52,-30,33,35,2
39250,48,-1,83,-5,46,-8,35,37,2
39251,46,3,83,0,44,-24,37,39,2
39252,45,-4,88,0,44,0,43,44,0
39253,46,3,82,-5,46,-8,36,35,0
39254,46,0,88,3,46,0,42,42,0
39255,45,2,87,0,44,-2,42,43,2
39256,50,-5,83,0,50,0,34,34,0
39257,37,-2,102,0,38,28,64,63,0
39258,46,0,77,-3,46,1,31,30,0
39259,37,0,82,0,12,7,45,69,24
39260,37,0,77,0,34,-9,40,43,4
39261,37,0,76,-2,38,24,39,37,0
39262,53,0,88,0,52,-11,35,37,2
39263,51,0,77,0,52,10,26,26,0
39264,37,0,83,0,-4,-6,46,88,42
39265,102,-1,103,-2,72,22,1,31,30
39266,55,0,87,0,54,0,32,33,2
39267,49,0,77,-1,50,6,28,28,0
39268,37,0,76,0,28,23,40,48,8
39269,49,-3,83,-1,50,11,34,33,0
39270,37,0,75,0,34,-5,38,41,2
39271,50,3,84,0,50,0,34,35,0
39272,47,0,86,0,46,-1,39,39,0
39273,45,0,88,-1,46,16,42,41,0
39274,37,0,83,0,8,11,46,75,30
39275,43,-3,106,0,42,0,63,64,2
39276,37,0,106,-2,28,-19,69,78,8
39277,104,-1,105,0,72,9,1,33,32
39278,42,-5,88,0,42,0,46,47,2
39279,52,1,83,0,52,0,31,32,0
39280,37,0,79,0,18,4,43,61,18
39281,49,-2,89,0,50,9,40,40,0
39282,45,2,102,0,46,30,57,56,0
39283,43,0,84,-2,42,-5,41,43,2
39284,37,-5,76,0,20,0,39,55,16
39285,45,1,79,0,44,-14,33,35,2
39286,43,0,77,5,42,0,35,36,2
39287,37,0,75,0,28,24,38,46,8
39288,43,0,75,0,42,-3,32,34,2
39289,47,0,84,2,46,0,37,38,0
39290,42,0,79,-1,42,0,37,38,2
39291,37,-1063,106,-1,34,-2,69,72,4
39292,54,5,83,-4,54,0,29,29,0
39293,45,2,86,-7,44,0,40,42,2
39294,42,2,79,3,42,0,37,38,0
39295,37,0,97,-7,30,0,60,66,6
39296,44,0,76,-1,44,7,32,32,0
39297,40,5,76,0,38,0,35,37,2
39298,44,2,83,0,42,-18,39,41,2
39299,45,0,76,5,44,0,31,32,2
39300,38,0,80,0,36,-24,42,44,2
39301,37,0,104,0,20,2,67,84,16
39302,41,0,79,4,38,-9,38,40,2
39303,37,0,81,0,36,-8,43,44,2
39304,40,4,75,0,38,0,35,36,2
39305,37,0,81,0,36,-27,43,44,2
39306,43,-1,87,0,42,-7,44,46,2
39307,51,5,81,0,52,12,29,29,0
39308,71,-4,75,-2,-42,-16,4,119,114
39309,37,0,82,-4,34,0,45,48,2
39310,52,3,79,-2,52,0,27,28,0
39311,37,0,97,1,34,0,60,64,4
39312,84,0,88,0,0,24,3,88,84
39313,37,0,81,1,24,0,44,57,14
39314,37,0,106,0,26,-12,68,80,12
39315,50,5,86,0,50,0,36,37,0
39316,51,-2,82,0,52,5,31,30,0
39317,37,0,100,-2,30,-3,64,69,6
39318,76,0,80,-1,-42,-13,4,124,120
39319,46,0,81,-4,46,1,35,34,0
39320,46,-3,76,-2,46,-3,30,30,0
39321,44,1,86,1,44,9,43,42,0
39322,51,-1,109,0,52,0,58,57,0
39323,52,-1,81,0,52,-6,29,30,0
39324,44,1,81,0,44,13,37,37,0
39325,47,-4,81,3,46,0,34,35,0
39326,46,4,77,1,46,1,31,31,0
39327,37,0,78,0,0,7,41,78,36
39328,50,1,85,0,50,0,35,36,0
39329,41,0,76,0,42,0,34,34,0
39330,37,0,76,20,24,0,39,53,14
39331,52,5,82,6,52,0,29,30,0
39332,41,1,76,0,38,-30,35,37,2
39333,47,4,80,0,46,0,33,34,0
39334,48,3,84,0,46,0,37,38,2
39335,47,0,107,4,46,0,60,60,0
39336,54,0,81,-1,54,5,27,26,0
39337,39,5,93,1,34,0,54,60,6
39338,41,-2,75,0,38,-20,34,36,2
39339,55,1,83,0,54,0,28,28,0
39340,37,-1,79,0,34,1,42,46,4
39341,37,0,80,7,10,9,43,70,26
39342,56,1,85,0,56,2,29,28,0
39343,46,3,83,0,44,-21,37,39,2
39344,45,-1,77,0,46,18,32,31,0
39345,40,1,81,-3,38,0,41,42,2
39346,37,0,78,0,8,25,41,70,30
39347,43,0,86,-7,44,16,42,42,0
39348,37,0,76,0,20,-1,39,55,16
39349,37,3,77,0,-22,13,40,101,60
39350,37,0,105,0,34,15,68,71,4
39351,45,0,90,0,46,21,44,43,0
39352,37,0,104,3,24,0,66,80,14
39353,45,0,88,-2,44,0,43,44,2
39354,46,2,76,0,46,4,30,29,0
39355,40,0,76,-1,38,0,36,37,2
39356,37,0,76,0,20,-6,39,55,16
39357,43,0,80,0,44,24,37,36,0
39358,37,0,97,-2,34,-4,59,63,4
39359,37,5,76,-2,34,0,38,42,4
39360,37,0,82,1,20,9,45,61,16
39361,45,0,88,0,44,-2,43,44,2
39362,37,0,93,0,10,-4,56,83,28
39363,45,1,77,0,44,-4,31,33,2
39364,41,-5,86,0,42,0,45,44,0
39365,37,0,81,0,38,21,43,42,0
39366,49,1,102,0,50,12,53,53,0
39367,37,0,77,0,-18,-13,40,95,54
39368,44,0,85,2,44,0,41,41,0
39369,57,4,83,0,56,0,26,26,0
39370,37,0,77,0,34,2,41,44,2
39371,53,0,109,5,54,28,56,55,0
39372,40,-4,79,0,38,0,39,41,2
39373,47,-253,86,-1,46,0,39,39,0
39374,43,0,80,8,42,-14,37,39,2
39375,105,-14,108,0,70,0,3,38,34
39376,64,0,113,1,64,17,49,48,0
39377,49,0,83,0,50,15,34,34,0
39378,45,0,88,0,44,2503,42,44,2
39379,43,0,86,3,42,-2,42,44,2
39380,37,0,77,0,26,3,41,52,10
39381,45,0,78,0,46,6,33,32,0
39382,104,4,106,4,70,0,1,36,34
39383,37,0,77,0,-14,-17,40,92,52
39384,37,0,77,0,6,2,40,72,32
39385,41,5,102,0,42,9,61,60,0
39386,40,2,85,0,38,0,45,46,2
39387,49,3,84,0,46,-14,35,37,2
39388,59,1,87,6,60,0,28,28,0
39389,85,0,88,3,2,0,3,86,82
39390,41,5,81,-1,38,-23,39,42,2
39391,58,-1,86,2,56,0,28,30,2
39392,37,0,76,0,18,-5,40,58,18
39393,45,0,80,3,44,0,35,36,2
39394,37,0,78,0,12,-4,41,65,24
39395,46,-1,83,0,46,17,37,36,0
39396,37,0,84,1,28,-10,47,55,8
39397,43,1,76,0,44,26,32,32,0
39398,37,0,82,-6,-4,0,45,87,42
39399,71,1,75,0,-42,-5,4,119,114
39400,37,0,106,0,20,-18,69,85,16
39401,37,1,79,0,34,0,42,45,4
39402,37,0,78,0,16,-16,42,63,22
39403,37,0,78,-2,12,14,42,65,24
39404,65,-1,109,0,64,0,45,45,0
39405,44,0,81,0,42,-11,38,40,2
39406,47,1,108,0,46,0,62,62,0
39407,41,1,76,0,42,2,34,34,0
39408,46,0,85,-3,46,-2,39,39,0
39409,43,0,86,0,44,18,42,42,0
39410,48,0,83,-2,46,0,35,37,2
39411,51,5,86,0,52,8,35,35,0
39412,37,-1,79,-3,10,-8,42,68,26
39413,80,5,84,1,-38,-20,4,123,118
39414,53,-2,108,0,54,0,55,54,0
39415,42,0,83,6,42,0,41,42,2
39416,41,0,109,1,38,-1,68,70,2
39417,84,0,88,0,-2,-10,3,90,88
39418,37,4,83,-3,34,0,45,49,4
39419,37,4,79,6,16,0,41,63,22
39420,53,0,88,0,52,-22,35,37,2
39421,37,0,95,0,10,6,58,84,26
39422,37,0,79,2,8,-14,42,71,28
39423,37,0,83,0,34,3,46,50,4
39424,80,0,84,0,-24,11,4,110,106
39425,37,0,97,0,34,-4,59,63,4
39426,49,0,107,0,46,-6,58,60,2
39427,37,0,76,-2,38,11,39,37,0
39428,38,0,81,0,36,-19,43,44,2
39429,53,0,84,0,52,-10,31,32,2
39430,37,0,76,0,24,-16,39,53,14
39431,102,0,102,0,70,-6,1,33,32
39432,37,0,96,8,24,0,59,73,14
39433,46,0,108,-4,46,4,62,61,0
39434,42,0,83,6,42,0,42,42,0
39435,41,0,83,0,38,-6,42,44,2
39436,49,0,88,-1,50,0,39,39,0
39437,51,0,81,0,52,13,30,30,0
39438,47,4,83,-2,46,0,36,36,0
39439,44,0,83,3,44,0,38,39,0
39440,43,0,99,-1,42,-4,56,58,2
39441,51,0,83,0,50,-19,31,33,2
39442,49,2,81,0,50,17,32,32,0
39443,49,0,81,0,46,-28,33,35,2
39444,49,-5,84,0,50,4,36,35,0
39445,58,-1,87,0,56,0,30,30,0
39446,60,-1,109,-1,60,0,49,50,0
39447,51,0,86,-6,50,-9,36,37,2
39448,47,0,86,8,46,0,39,40,0
39449,76,0,81,0,-40,25,5,123,118
39450,44,0,81,-7,44,0,38,37,0
39451,37,-8,76,0,20,0,39,55,16
39452,47,4,82,0,46,0,35,35,0
39453,64,0,113,0,64,17,48,48,0
39454,53,0,81,3,52,-6,28,30,2
39455,51,3,91,0,52,14,40,39,0
39456,37,0,101,-4,28,0,64,73,8
39457,37,-4,78,0,38,15,41,39,0
39458,54,3,86,-3,54,0,32,32,0
39459,105,-2,107,0,72,0,1,35,34
39460,44,0,109,0,44,0,65,66,0
39461,37,0,76,0,34,28,39,43,4
39462,84,4,88,0,6,0,4,83,78
39463,46,0,86,-3,46,0,40,39,0
39464,46,2,82,0,46,0,36,35,0
39465,37,0,79,0,16,1,42,64,22
39466,38,1,77,-6,38,9,39,38,0
39467,39,-2,106,0,38,0,67,67,0
39468,37,0,83,5,0,0,47,83,36
39469,37,0,76,-1,34,-2,40,43,2
39470,37,-3,80,0,36,0,43,44,0
39471,49,0,83,-1,50,-1,34,34,0
39472,41,-3,86,0,42,22,45,44,0
39473,42,3,106,0,42,1,65,65,0
39474,57,0,85,6,56,0,28,28,0
39475,44,-1,81,0,44,7,38,37,0
39476,49,0,77,0,50,11,29,28,0
39477,40,0,77,-3,38,0,38,39,2
39478,56,1,95,0,54,-25,39,41,2
39479,37,0,80,0,38,21,43,41,0
39480,56,1,87,2,56,0,31,30,0
39481,46,5,77,0,46,2,31,31,0
39482,53,0,82,0,52,-19,29,30,2
39483,45,3,106,-1,44,-3,61,62,2
39484,51,3,88,0,50,0,37,39,2
